CUI|LAT|TS|LUI|STT|SUI|ISPREF|AUI|SAUI|SCUI|SDUI|SAB|TTY|CODE|STR|SRL|SUPPRESS|CVF|ICD10CM_SPA|ICD10PCS_SPA|SNOMEDCT2ICD10|SNOMEDCT2ICD10_ENG|SNOMEDCT2ICD10_SPA|WIKIDATA|MESH_WIKI|SNOMED_CT_WIKI|ICD10_WIKI|ICD10CM_WIKI|ICD10PCS_WIKI|NCBI_WIKI|WN31|WN30|WN_SENSE|TUI|SEMTYPE|SEMGROUP|DEF
C0000096|ENG|P|L0000096|PF|S0463366|Y|A0526764||M0023168|D015056|MSH|MH|D015056|1-Methyl-3-isobutylxanthine|0|N|256||||||Q223093|D015056|||||||||T109|Organic Chemical|CHEM|Chemicals & Drugs
C0000096|ENG|P|L0000096|PF|S0463366|Y|A0526764||M0023168|D015056|MSH|MH|D015056|1-Methyl-3-isobutylxanthine|0|N|256||||||Q223093|D015056|||||||||T121|Pharmacologic Substance|CHEM|Chemicals & Drugs
C0000096|ENG|P|L0000096|VO|S0462956|Y|A0526362||M0023168|D015056|MSH|PM|D015056|1 Methyl 3 isobutylxanthine|0|N|||||||Q223093|D015056|||||||||T109|Organic Chemical|CHEM|Chemicals & Drugs
C0000096|ENG|P|L0000096|VO|S0462956|Y|A0526362||M0023168|D015056|MSH|PM|D015056|1 Methyl 3 isobutylxanthine|0|N|||||||Q223093|D015056|||||||||T121|Pharmacologic Substance|CHEM|Chemicals & Drugs
C0000096|ENG|S|L0000414|PF|S0465059|Y|A26647665||M0023168|D015056|MSH|ET|D015056|3-Isobutyl-1-methylxanthine|0|N|256||||||Q223093|D015056|||||||||T109|Organic Chemical|CHEM|Chemicals & Drugs
C0000096|ENG|S|L0000414|PF|S0465059|Y|A26647665||M0023168|D015056|MSH|ET|D015056|3-Isobutyl-1-methylxanthine|0|N|256||||||Q223093|D015056|||||||||T121|Pharmacologic Substance|CHEM|Chemicals & Drugs
C0000096|ENG|S|L0000414|VO|S0464824|Y|A0528180||M0023168|D015056|MSH|PM|D015056|3 Isobutyl 1 methylxanthine|0|N|||||||Q223093|D015056|||||||||T109|Organic Chemical|CHEM|Chemicals & Drugs
C0000096|ENG|S|L0000414|VO|S0464824|Y|A0528180||M0023168|D015056|MSH|PM|D015056|3 Isobutyl 1 methylxanthine|0|N|||||||Q223093|D015056|||||||||T121|Pharmacologic Substance|CHEM|Chemicals & Drugs
C0000096|ENG|S|L0020736|PF|S0050840|Y|A26666443||M0023168|D015056|MSH|ET|D015056|IBMX|0|N|256||||||Q223093|D015056|||||||||T109|Organic Chemical|CHEM|Chemicals & Drugs
C0000096|ENG|S|L0020736|PF|S0050840|Y|A26666443||M0023168|D015056|MSH|ET|D015056|IBMX|0|N|256||||||Q223093|D015056|||||||||T121|Pharmacologic Substance|CHEM|Chemicals & Drugs
C0000096|ENG|S|L0022153|PF|S0054513|Y|A26658464||M0023168|D015056|MSH|ET|D015056|Isobutyltheophylline|0|N|256||||||Q223093|D015056|||||||||T109|Organic Chemical|CHEM|Chemicals & Drugs
C0000096|ENG|S|L0022153|PF|S0054513|Y|A26658464||M0023168|D015056|MSH|ET|D015056|Isobutyltheophylline|0|N|256||||||Q223093|D015056|||||||||T121|Pharmacologic Substance|CHEM|Chemicals & Drugs
C0000096|ENG|S|L0355806|PF|S0463897|Y|A0527273||M0023168|D015056|MSH|N1|D015056|1H-Purine-2,6-dione, 3,7-dihydro-1-methyl-3-(2-methylpropyl)-|0|N|||||||Q223093|D015056|||||||||T109|Organic Chemical|CHEM|Chemicals & Drugs
C0000096|ENG|S|L0355806|PF|S0463897|Y|A0527273||M0023168|D015056|MSH|N1|D015056|1H-Purine-2,6-dione, 3,7-dihydro-1-methyl-3-(2-methylpropyl)-|0|N|||||||Q223093|D015056|||||||||T121|Pharmacologic Substance|CHEM|Chemicals & Drugs
C0000096|FIN|P|L1507009|PF|S1802918|Y|A13421275||M0023168|D015056|MSHFIN|MH|D015056|1-metyyli-3-isobutyyliksantiini|3|N|||||||Q223093|D015056|||||||||T109|Organic Chemical|CHEM|Chemicals & Drugs
C0000096|FIN|P|L1507009|PF|S1802918|Y|A13421275||M0023168|D015056|MSHFIN|MH|D015056|1-metyyli-3-isobutyyliksantiini|3|N|||||||Q223093|D015056|||||||||T121|Pharmacologic Substance|CHEM|Chemicals & Drugs
C0000096|FRE|P|L3278122|PF|S3806514|Y|A7471256||M0023168|D015056|MSHFRE|MH|D015056|Xanthine(isobutyl-3 methyl-1)|3|N|||||||Q223093|D015056|||||||||T109|Organic Chemical|CHEM|Chemicals & Drugs
C0000096|FRE|P|L3278122|PF|S3806514|Y|A7471256||M0023168|D015056|MSHFRE|MH|D015056|Xanthine(isobutyl-3 methyl-1)|3|N|||||||Q223093|D015056|||||||||T121|Pharmacologic Substance|CHEM|Chemicals & Drugs
C0000096|FRE|S|L6947503|PF|S8080473|Y|A27685947||M0023168|D015056|MSHFRE|ET|D015056|3-Isobutyl-1-methylxanthine|3|N|||||||Q223093|D015056|||||||||T109|Organic Chemical|CHEM|Chemicals & Drugs
C0000096|FRE|S|L6947503|PF|S8080473|Y|A27685947||M0023168|D015056|MSHFRE|ET|D015056|3-Isobutyl-1-methylxanthine|3|N|||||||Q223093|D015056|||||||||T121|Pharmacologic Substance|CHEM|Chemicals & Drugs
C0000096|GER|P|L1226184|PF|S1468130|Y|A7480686||M0023168|D015056|MSHGER|MH|D015056|1-Methyl-3-Isobutylxanthin|0|N|||||||Q223093|D015056|||||||||T109|Organic Chemical|CHEM|Chemicals & Drugs
C0000096|GER|P|L1226184|PF|S1468130|Y|A7480686||M0023168|D015056|MSHGER|MH|D015056|1-Methyl-3-Isobutylxanthin|0|N|||||||Q223093|D015056|||||||||T121|Pharmacologic Substance|CHEM|Chemicals & Drugs
C0000096|GER|S|L1226401|PF|S1468347|Y|A27678671||M0023168|D015056|MSHGER|ET|D015056|3-Isobutyl-1-methylxanthin|0|N|||||||Q223093|D015056|||||||||T109|Organic Chemical|CHEM|Chemicals & Drugs
C0000096|GER|S|L1226401|PF|S1468347|Y|A27678671||M0023168|D015056|MSHGER|ET|D015056|3-Isobutyl-1-methylxanthin|0|N|||||||Q223093|D015056|||||||||T121|Pharmacologic Substance|CHEM|Chemicals & Drugs
C0000096|GER|S|L1265335|PF|S1507281|Y|A27723150||M0023168|D015056|MSHGER|ET|D015056|Isobutyltheophyllin|0|N|||||||Q223093|D015056|||||||||T109|Organic Chemical|CHEM|Chemicals & Drugs
C0000096|GER|S|L1265335|PF|S1507281|Y|A27723150||M0023168|D015056|MSHGER|ET|D015056|Isobutyltheophyllin|0|N|||||||Q223093|D015056|||||||||T121|Pharmacologic Substance|CHEM|Chemicals & Drugs
C0000096|ITA|P|L2136475|PF|S2474697|Y|A7548002||M0023168|D015056|MSHITA|MH|D015056|1-metil-3-isobutilxantina|3|N|||||||Q223093|D015056|||||||||T109|Organic Chemical|CHEM|Chemicals & Drugs
C0000096|ITA|P|L2136475|PF|S2474697|Y|A7548002||M0023168|D015056|MSHITA|MH|D015056|1-metil-3-isobutilxantina|3|N|||||||Q223093|D015056|||||||||T121|Pharmacologic Substance|CHEM|Chemicals & Drugs
C0000096|JPN|P|L3437360|PF|S3964854|Y|A24696550||M0023168|D015056|MSHJPN|PT|D015056|1-メチル-3-イソブチルキサンチン|3|N|||||||Q223093|D015056|||||||||T109|Organic Chemical|CHEM|Chemicals & Drugs
C0000096|JPN|P|L3437360|PF|S3964854|Y|A24696550||M0023168|D015056|MSHJPN|PT|D015056|1-メチル-3-イソブチルキサンチン|3|N|||||||Q223093|D015056|||||||||T121|Pharmacologic Substance|CHEM|Chemicals & Drugs
C0000096|JPN|S|L3437551|PF|S3965045|Y|A7887804||M0023168|D015056|MSHJPN|SY|D015056|3-イソブチル-1-メチルキサンチン|3|N|||||||Q223093|D015056|||||||||T109|Organic Chemical|CHEM|Chemicals & Drugs
C0000096|JPN|S|L3437551|PF|S3965045|Y|A7887804||M0023168|D015056|MSHJPN|SY|D015056|3-イソブチル-1-メチルキサンチン|3|N|||||||Q223093|D015056|||||||||T121|Pharmacologic Substance|CHEM|Chemicals & Drugs
C0000096|JPN|S|L3443879|PF|S3971373|Y|A24705294||M0023168|D015056|MSHJPN|SY|D015056|イソブチルテオフィリン|3|N|||||||Q223093|D015056|||||||||T109|Organic Chemical|CHEM|Chemicals & Drugs
C0000096|JPN|S|L3443879|PF|S3971373|Y|A24705294||M0023168|D015056|MSHJPN|SY|D015056|イソブチルテオフィリン|3|N|||||||Q223093|D015056|||||||||T121|Pharmacologic Substance|CHEM|Chemicals & Drugs
C0000096|POL|P|L9681252|PF|S12134144|Y|A18993650||M0023168|D015056|MSHPOL|MH|D015056|1-metylo-3-izobutyloksantyna|3|N|||||||Q223093|D015056|||||||||T109|Organic Chemical|CHEM|Chemicals & Drugs
C0000096|POL|P|L9681252|PF|S12134144|Y|A18993650||M0023168|D015056|MSHPOL|MH|D015056|1-metylo-3-izobutyloksantyna|3|N|||||||Q223093|D015056|||||||||T121|Pharmacologic Substance|CHEM|Chemicals & Drugs
C0000096|POR|P|L3290577|PF|S3818102|Y|A9095961||M0023168|D015056|MSHPOR|MH|D015056|1-Metil-3-Isobutilxantina|3|N|||||||Q223093|D015056|||||||||T109|Organic Chemical|CHEM|Chemicals & Drugs
C0000096|POR|P|L3290577|PF|S3818102|Y|A9095961||M0023168|D015056|MSHPOR|MH|D015056|1-Metil-3-Isobutilxantina|3|N|||||||Q223093|D015056|||||||||T121|Pharmacologic Substance|CHEM|Chemicals & Drugs
C0000096|POR|S|L3290718|PF|S3818212|Y|A27475865||M0023168|D015056|MSHPOR|ET|D015056|3-Isobutil-1-metilxantina|3|N|||||||Q223093|D015056|||||||||T109|Organic Chemical|CHEM|Chemicals & Drugs
C0000096|POR|S|L3290718|PF|S3818212|Y|A27475865||M0023168|D015056|MSHPOR|ET|D015056|3-Isobutil-1-metilxantina|3|N|||||||Q223093|D015056|||||||||T121|Pharmacologic Substance|CHEM|Chemicals & Drugs
C0000096|POR|S|L3313020|PF|S3841300|Y|A27717221||M0023168|D015056|MSHPOR|ET|D015056|Isobutilteofilina|3|N|||||||Q223093|D015056|||||||||T109|Organic Chemical|CHEM|Chemicals & Drugs
C0000096|POR|S|L3313020|PF|S3841300|Y|A27717221||M0023168|D015056|MSHPOR|ET|D015056|Isobutilteofilina|3|N|||||||Q223093|D015056|||||||||T121|Pharmacologic Substance|CHEM|Chemicals & Drugs
C0000096|RUS|P|L3334701|PF|S3862226|Y|A8009377||M0023168|D015056|MSHRUS|MH|D015056|1-МЕТИЛ-3-ИЗОБУТИЛКСАНТИН|3|N|||||||Q223093|D015056|||||||||T109|Organic Chemical|CHEM|Chemicals & Drugs
C0000096|RUS|P|L3334701|PF|S3862226|Y|A8009377||M0023168|D015056|MSHRUS|MH|D015056|1-МЕТИЛ-3-ИЗОБУТИЛКСАНТИН|3|N|||||||Q223093|D015056|||||||||T121|Pharmacologic Substance|CHEM|Chemicals & Drugs
C0000096|RUS|S|L0889252|PF|S1093069|Y|A13485708||M0023168|D015056|MSHRUS|SY|D015056|1-METIL-3-IZOBUTILKSANTIN|3|N|||||||Q223093|D015056|||||||||T109|Organic Chemical|CHEM|Chemicals & Drugs
C0000096|RUS|S|L0889252|PF|S1093069|Y|A13485708||M0023168|D015056|MSHRUS|SY|D015056|1-METIL-3-IZOBUTILKSANTIN|3|N|||||||Q223093|D015056|||||||||T121|Pharmacologic Substance|CHEM|Chemicals & Drugs
C0000096|RUS|S|L1507194|PF|S1803103|Y|A13523534||M0023168|D015056|MSHRUS|SY|D015056|3-IZOBUTIL-1-METILKSANTIN|3|N|||||||Q223093|D015056|||||||||T109|Organic Chemical|CHEM|Chemicals & Drugs
C0000096|RUS|S|L1507194|PF|S1803103|Y|A13523534||M0023168|D015056|MSHRUS|SY|D015056|3-IZOBUTIL-1-METILKSANTIN|3|N|||||||Q223093|D015056|||||||||T121|Pharmacologic Substance|CHEM|Chemicals & Drugs
C0000096|RUS|S|L1524998|PF|S1820907|Y|A13510894||M0023168|D015056|MSHRUS|SY|D015056|IZOBUTILTEOFILLIN|3|N|||||||Q223093|D015056|||||||||T109|Organic Chemical|CHEM|Chemicals & Drugs
C0000096|RUS|S|L1524998|PF|S1820907|Y|A13510894||M0023168|D015056|MSHRUS|SY|D015056|IZOBUTILTEOFILLIN|3|N|||||||Q223093|D015056|||||||||T121|Pharmacologic Substance|CHEM|Chemicals & Drugs
C0000096|RUS|S|L3334893|PF|S3862373|Y|A8009524||M0023168|D015056|MSHRUS|SY|D015056|3-ИЗОБУТИЛ-1-МЕТИЛКСАНТИН|3|N|||||||Q223093|D015056|||||||||T109|Organic Chemical|CHEM|Chemicals & Drugs
C0000096|RUS|S|L3334893|PF|S3862373|Y|A8009524||M0023168|D015056|MSHRUS|SY|D015056|3-ИЗОБУТИЛ-1-МЕТИЛКСАНТИН|3|N|||||||Q223093|D015056|||||||||T121|Pharmacologic Substance|CHEM|Chemicals & Drugs
C0000096|RUS|S|L3349940|PF|S3877425|Y|A8024556||M0023168|D015056|MSHRUS|SY|D015056|ИЗОБУТИЛТЕОФИЛЛИН|3|N|||||||Q223093|D015056|||||||||T109|Organic Chemical|CHEM|Chemicals & Drugs
C0000096|RUS|S|L3349940|PF|S3877425|Y|A8024556||M0023168|D015056|MSHRUS|SY|D015056|ИЗОБУТИЛТЕОФИЛЛИН|3|N|||||||Q223093|D015056|||||||||T121|Pharmacologic Substance|CHEM|Chemicals & Drugs
C0000096|SPA|P|L3378919|PF|S3906444|Y|A9176264||M0023168|D015056|MSHSPA|MH|D015056|1-Metil-3-Isobutilxantina|3|N|||||||Q223093|D015056|||||||||T109|Organic Chemical|CHEM|Chemicals & Drugs
C0000096|SPA|P|L3378919|PF|S3906444|Y|A9176264||M0023168|D015056|MSHSPA|MH|D015056|1-Metil-3-Isobutilxantina|3|N|||||||Q223093|D015056|||||||||T121|Pharmacologic Substance|CHEM|Chemicals & Drugs
C0000096|SPA|S|L11842226|PF|S14711662|Y|A27638420||M0023168|D015056|MSHSPA|ET|D015056|3-Isobutil-1-metilxantina|3|N|||||||Q223093|D015056|||||||||T109|Organic Chemical|CHEM|Chemicals & Drugs
C0000096|SPA|S|L11842226|PF|S14711662|Y|A27638420||M0023168|D015056|MSHSPA|ET|D015056|3-Isobutil-1-metilxantina|3|N|||||||Q223093|D015056|||||||||T121|Pharmacologic Substance|CHEM|Chemicals & Drugs
C0000096|SPA|S|L3399698|PF|S3927368|Y|A27700895||M0023168|D015056|MSHSPA|ET|D015056|Isobutilteofilina|3|N|||||||Q223093|D015056|||||||||T109|Organic Chemical|CHEM|Chemicals & Drugs
C0000096|SPA|S|L3399698|PF|S3927368|Y|A27700895||M0023168|D015056|MSHSPA|ET|D015056|Isobutilteofilina|3|N|||||||Q223093|D015056|||||||||T121|Pharmacologic Substance|CHEM|Chemicals & Drugs
C0000096|SWE|P|L3419053|PF|S3946562|Y|A11743111||M0023168|D015056|MSHSWE|MH|D015056|1-metyl-3-isobutylxantin|3|N|||||||Q223093|D015056|||||||||T109|Organic Chemical|CHEM|Chemicals & Drugs
C0000096|SWE|P|L3419053|PF|S3946562|Y|A11743111||M0023168|D015056|MSHSWE|MH|D015056|1-metyl-3-isobutylxantin|3|N|||||||Q223093|D015056|||||||||T121|Pharmacologic Substance|CHEM|Chemicals & Drugs
C0000097|CZE|P|L6746307|PF|S7862069|Y|A13055149||M0023971|D015632|MSHCZE|MH|D015632|1-methyl-4-fenyl-1,2,3,6-tetrahydropyridin|3|N|||||||Q239816|D015632|||||||||T109|Organic Chemical|CHEM|Chemicals & Drugs
C0000097|CZE|P|L6746307|PF|S7862069|Y|A13055149||M0023971|D015632|MSHCZE|MH|D015632|1-methyl-4-fenyl-1,2,3,6-tetrahydropyridin|3|N|||||||Q239816|D015632|||||||||T131|Hazardous or Poisonous Substance|CHEM|Chemicals & Drugs
C0000097|ENG|P|L0000097|PF|S0007641|Y|A0016587||M0023971|D015632|MSH|MH|D015632|1-Methyl-4-phenyl-1,2,3,6-tetrahydropyridine|0|N|256||||||Q239816|D015632|||||||||T109|Organic Chemical|CHEM|Chemicals & Drugs
C0000097|ENG|P|L0000097|PF|S0007641|Y|A0016587||M0023971|D015632|MSH|MH|D015632|1-Methyl-4-phenyl-1,2,3,6-tetrahydropyridine|0|N|256||||||Q239816|D015632|||||||||T131|Hazardous or Poisonous Substance|CHEM|Chemicals & Drugs
C0000097|ENG|S|L0026659|PF|S0063879|N|A0088302|||2511-0411|CSP|ET|2511-0411|MPTP|0|N|256||||||Q239816|D015632|||||||||T109|Organic Chemical|CHEM|Chemicals & Drugs
C0000097|ENG|S|L0026659|PF|S0063879|N|A0088302|||2511-0411|CSP|ET|2511-0411|MPTP|0|N|256||||||Q239816|D015632|||||||||T131|Hazardous or Poisonous Substance|CHEM|Chemicals & Drugs
C0000097|ENG|S|L0026659|PF|S0063879|N|A7560642|32433|||PSY|ET|32433|MPTP|3|N|256||||||Q239816|D015632|||||||||T109|Organic Chemical|CHEM|Chemicals & Drugs
C0000097|ENG|S|L0026659|PF|S0063879|N|A7560642|32433|||PSY|ET|32433|MPTP|3|N|256||||||Q239816|D015632|||||||||T131|Hazardous or Poisonous Substance|CHEM|Chemicals & Drugs
C0000097|ENG|S|L0026659|PF|S0063879|Y|A26647743||M0023971|D015632|MSH|ET|D015632|MPTP|0|N|256||||||Q239816|D015632|||||||||T109|Organic Chemical|CHEM|Chemicals & Drugs
C0000097|ENG|S|L0026659|PF|S0063879|Y|A26647743||M0023971|D015632|MSH|ET|D015632|MPTP|0|N|256||||||Q239816|D015632|||||||||T131|Hazardous or Poisonous Substance|CHEM|Chemicals & Drugs
C0000097|ENG|S|L0026659|VC|S11915529|Y|A18626755|0000000002|0000000501||CHV|SY|0000000501|mptp|0|N|256||||||Q239816|D015632|||||||||T109|Organic Chemical|CHEM|Chemicals & Drugs
C0000097|ENG|S|L0026659|VC|S11915529|Y|A18626755|0000000002|0000000501||CHV|SY|0000000501|mptp|0|N|256||||||Q239816|D015632|||||||||T131|Hazardous or Poisonous Substance|CHEM|Chemicals & Drugs
C0000097|ENG|S|L0249845|PF|S0327203|Y|A26645065||M0023971|D015632|MSH|ET|D015632|N-Methyl-4-phenyl-1,2,3,6-tetrahydropyridine|0|N|||||||Q239816|D015632|||||||||T109|Organic Chemical|CHEM|Chemicals & Drugs
C0000097|ENG|S|L0249845|PF|S0327203|Y|A26645065||M0023971|D015632|MSH|ET|D015632|N-Methyl-4-phenyl-1,2,3,6-tetrahydropyridine|0|N|||||||Q239816|D015632|||||||||T131|Hazardous or Poisonous Substance|CHEM|Chemicals & Drugs
C0000097|ENG|S|L0355346|PF|S0507474|Y|A0579409||M0023971|D015632|MSH|N1|D015632|Pyridine, 1,2,3,6-tetrahydro-1-methyl-4-phenyl-|0|N|||||||Q239816|D015632|||||||||T109|Organic Chemical|CHEM|Chemicals & Drugs
C0000097|ENG|S|L0355346|PF|S0507474|Y|A0579409||M0023971|D015632|MSH|N1|D015632|Pyridine, 1,2,3,6-tetrahydro-1-methyl-4-phenyl-|0|N|||||||Q239816|D015632|||||||||T131|Hazardous or Poisonous Substance|CHEM|Chemicals & Drugs
C0000097|ENG|S|L1024339|PF|S1234728|N|A1199223||||RCD|PT|Xa36F|Methylphenyltetrahydropyridine|3|N|256||||||Q239816|D015632|||||||||T109|Organic Chemical|CHEM|Chemicals & Drugs
C0000097|ENG|S|L1024339|PF|S1234728|N|A1199223||||RCD|PT|Xa36F|Methylphenyltetrahydropyridine|3|N|256||||||Q239816|D015632|||||||||T131|Hazardous or Poisonous Substance|CHEM|Chemicals & Drugs
C0000097|ENG|S|L1024339|PF|S1234728|N|A23862581||sh86002892||LCH_NW|PT|sh86002892|Methylphenyltetrahydropyridine|0|N|256||||||Q239816|D015632|||||||||T109|Organic Chemical|CHEM|Chemicals & Drugs
C0000097|ENG|S|L1024339|PF|S1234728|N|A23862581||sh86002892||LCH_NW|PT|sh86002892|Methylphenyltetrahydropyridine|0|N|256||||||Q239816|D015632|||||||||T131|Hazardous or Poisonous Substance|CHEM|Chemicals & Drugs
C0000097|ENG|S|L1024339|PF|S1234728|N|A7565702|31213|||PSY|PT|31213|Methylphenyltetrahydropyridine|3|N|256||||||Q239816|D015632|||||||||T109|Organic Chemical|CHEM|Chemicals & Drugs
C0000097|ENG|S|L1024339|PF|S1234728|N|A7565702|31213|||PSY|PT|31213|Methylphenyltetrahydropyridine|3|N|256||||||Q239816|D015632|||||||||T131|Hazardous or Poisonous Substance|CHEM|Chemicals & Drugs
C0000097|ENG|S|L1024339|PF|S1234728|Y|A3230610|424399016|285407008||SNOMEDCT_US|PT|285407008|Methylphenyltetrahydropyridine|9|N|256||||||Q239816|D015632|||||||||T109|Organic Chemical|CHEM|Chemicals & Drugs
C0000097|ENG|S|L1024339|PF|S1234728|Y|A3230610|424399016|285407008||SNOMEDCT_US|PT|285407008|Methylphenyltetrahydropyridine|9|N|256||||||Q239816|D015632|||||||||T131|Hazardous or Poisonous Substance|CHEM|Chemicals & Drugs
C0000097|ENG|S|L1024339|VC|S1234729|Y|A1199224|||2511-0411|CSP|PT|2511-0411|methylphenyltetrahydropyridine|0|N|256||||||Q239816|D015632|||||||||T109|Organic Chemical|CHEM|Chemicals & Drugs
C0000097|ENG|S|L1024339|VC|S1234729|Y|A1199224|||2511-0411|CSP|PT|2511-0411|methylphenyltetrahydropyridine|0|N|256||||||Q239816|D015632|||||||||T131|Hazardous or Poisonous Substance|CHEM|Chemicals & Drugs
C0000097|ENG|S|L3106284|PF|S3414899|Y|A3561643|679406011|285407008||SNOMEDCT_US|FN|285407008|Methylphenyltetrahydropyridine (substance)|9|N|||||||Q239816|D015632|||||||||T109|Organic Chemical|CHEM|Chemicals & Drugs
C0000097|ENG|S|L3106284|PF|S3414899|Y|A3561643|679406011|285407008||SNOMEDCT_US|FN|285407008|Methylphenyltetrahydropyridine (substance)|9|N|||||||Q239816|D015632|||||||||T131|Hazardous or Poisonous Substance|CHEM|Chemicals & Drugs
C0000097|ENG|S|L9524725|PF|S11842170|Y|A18552522|0000000001|0000000501||CHV|PT|0000000501|1-Methyl-4-Phenyl-1,2,3,6-Tetrahydropyridine (MPTP)|0|N|||||||Q239816|D015632|||||||||T109|Organic Chemical|CHEM|Chemicals & Drugs
C0000097|ENG|S|L9524725|PF|S11842170|Y|A18552522|0000000001|0000000501||CHV|PT|0000000501|1-Methyl-4-Phenyl-1,2,3,6-Tetrahydropyridine (MPTP)|0|N|||||||Q239816|D015632|||||||||T131|Hazardous or Poisonous Substance|CHEM|Chemicals & Drugs
C0000097|FIN|P|L1507010|PF|S1802919|Y|A13421324||M0023971|D015632|MSHFIN|MH|D015632|1-metyyli-4-fenyyli-1,2,3,6-tetrahydropyridiini|3|N|||||||Q239816|D015632|||||||||T109|Organic Chemical|CHEM|Chemicals & Drugs
C0000097|FIN|P|L1507010|PF|S1802919|Y|A13421324||M0023971|D015632|MSHFIN|MH|D015632|1-metyyli-4-fenyyli-1,2,3,6-tetrahydropyridiini|3|N|||||||Q239816|D015632|||||||||T131|Hazardous or Poisonous Substance|CHEM|Chemicals & Drugs
C0000097|FRE|P|L3245048|PF|S3772576|Y|A26535526||M0023971|D015632|MSHFRE|MH|D015632|1-Méthyl-4-phényl-1,2,3,6-tétrahydropyridine|3|N|||||||Q239816|D015632|||||||||T109|Organic Chemical|CHEM|Chemicals & Drugs
C0000097|FRE|P|L3245048|PF|S3772576|Y|A26535526||M0023971|D015632|MSHFRE|MH|D015632|1-Méthyl-4-phényl-1,2,3,6-tétrahydropyridine|3|N|||||||Q239816|D015632|||||||||T131|Hazardous or Poisonous Substance|CHEM|Chemicals & Drugs
C0000097|FRE|S|L13075317|PF|S16014561|Y|A27498017||M0023971|D015632|MSHFRE|ET|D015632|MPTP|3|N|||||||Q239816|D015632|||||||||T109|Organic Chemical|CHEM|Chemicals & Drugs
C0000097|FRE|S|L13075317|PF|S16014561|Y|A27498017||M0023971|D015632|MSHFRE|ET|D015632|MPTP|3|N|||||||Q239816|D015632|||||||||T131|Hazardous or Poisonous Substance|CHEM|Chemicals & Drugs
C0000097|GER|P|L1226185|PF|S1468131|Y|A7480687||M0023971|D015632|MSHGER|MH|D015632|1-Methyl-4-Phenyl-1,2,3,6-Tetrahydropyridin|0|N|||||||Q239816|D015632|||||||||T109|Organic Chemical|CHEM|Chemicals & Drugs
C0000097|GER|P|L1226185|PF|S1468131|Y|A7480687||M0023971|D015632|MSHGER|MH|D015632|1-Methyl-4-Phenyl-1,2,3,6-Tetrahydropyridin|0|N|||||||Q239816|D015632|||||||||T131|Hazardous or Poisonous Substance|CHEM|Chemicals & Drugs
C0000097|GER|S|L1273426|PF|S1515372|Y|A27472971||M0023971|D015632|MSHGER|ET|D015632|MPTP|0|N|||||||Q239816|D015632|||||||||T109|Organic Chemical|CHEM|Chemicals & Drugs
C0000097|GER|S|L1273426|PF|S1515372|Y|A27472971||M0023971|D015632|MSHGER|ET|D015632|MPTP|0|N|||||||Q239816|D015632|||||||||T131|Hazardous or Poisonous Substance|CHEM|Chemicals & Drugs
C0000097|ITA|P|L2136476|PF|S2474698|Y|A7548003||M0023971|D015632|MSHITA|MH|D015632|1-metil-4-fenil-1,2,3,6-tetraidropiridina|3|N|||||||Q239816|D015632|||||||||T109|Organic Chemical|CHEM|Chemicals & Drugs
C0000097|ITA|P|L2136476|PF|S2474698|Y|A7548003||M0023971|D015632|MSHITA|MH|D015632|1-metil-4-fenil-1,2,3,6-tetraidropiridina|3|N|||||||Q239816|D015632|||||||||T131|Hazardous or Poisonous Substance|CHEM|Chemicals & Drugs
C0000097|JPN|P|L3437362|PF|S3964856|Y|A15732141||M0023971|D015632|MSHJPN|PT|D015632|1-メチル-4-フェニル-1,2,3,6-テトラヒドロピリジン|3|N|||||||Q239816|D015632|||||||||T109|Organic Chemical|CHEM|Chemicals & Drugs
C0000097|JPN|P|L3437362|PF|S3964856|Y|A15732141||M0023971|D015632|MSHJPN|PT|D015632|1-メチル-4-フェニル-1,2,3,6-テトラヒドロピリジン|3|N|||||||Q239816|D015632|||||||||T131|Hazardous or Poisonous Substance|CHEM|Chemicals & Drugs
C0000097|JPN|S|L3459421|PF|S3986915|Y|A7901425||M0023971|D015632|MSHJPN|SY|D015632|メチルフェニルテトラヒドロピリジン|3|N|||||||Q239816|D015632|||||||||T109|Organic Chemical|CHEM|Chemicals & Drugs
C0000097|JPN|S|L3459421|PF|S3986915|Y|A7901425||M0023971|D015632|MSHJPN|SY|D015632|メチルフェニルテトラヒドロピリジン|3|N|||||||Q239816|D015632|||||||||T131|Hazardous or Poisonous Substance|CHEM|Chemicals & Drugs
C0000097|POL|P|L9691752|PF|S12134145|Y|A18998932||M0023971|D015632|MSHPOL|MH|D015632|1-metylo-4-fenylo-1,2,3,6-tetrahydropirydyna|3|N|||||||Q239816|D015632|||||||||T109|Organic Chemical|CHEM|Chemicals & Drugs
C0000097|POL|P|L9691752|PF|S12134145|Y|A18998932||M0023971|D015632|MSHPOL|MH|D015632|1-metylo-4-fenylo-1,2,3,6-tetrahydropirydyna|3|N|||||||Q239816|D015632|||||||||T131|Hazardous or Poisonous Substance|CHEM|Chemicals & Drugs
C0000097|POL|S|L9709843|PF|S12152809|Y|A18980390||M0023971|D015632|MSHPOL|SY|D015632|MPTP|3|N|||||||Q239816|D015632|||||||||T109|Organic Chemical|CHEM|Chemicals & Drugs
C0000097|POL|S|L9709843|PF|S12152809|Y|A18980390||M0023971|D015632|MSHPOL|SY|D015632|MPTP|3|N|||||||Q239816|D015632|||||||||T131|Hazardous or Poisonous Substance|CHEM|Chemicals & Drugs
